1,DE - GJERMANIA,"3922200000 - Ndenjeset dhe mbuluesit e WC, prej plastike",39,C39
1,DE - GJERMANIA,"9610000000 - Pllakat dhe derrasat e shkrimit, me siperfaqe shkrimi apo vizatimi, nese kane apo jo kornize",62.92,C96
1,DE - GJERMANIA,8423828900 - Te tjera,60.56,C84
1,DE - GJERMANIA,8423812900 - Te tjera,39.66,C84
1,DE - GJERMANIA,"6911100000 - Paisje tavoline dhe kuzhine, prej porcelani apo prej fajance",43.47,C69
1,DE - GJERMANIA,4602900000 - Te tjera,37.98,C46
1,DE - GJERMANIA,1701991000 - Sheqer i bardhe,64.68,C17
1,DE - GJERMANIA,"0714902000 - Rrenje dhe zhardhoke te arrow, salepit e te ngjashme, me permbajtje te larte niseshteje",92,C07
1,DE - GJERMANIA,"2101129200 - Pergatitje me baze te ekstrakteve, esencave apo koncentrateve te kafese",27.31,C21
1,DE - GJERMANIA,1806907000 - Pergatitje qe permbajne kakao per te bere pije,510,C18
1,DE - GJERMANIA,7604299000 - Profile (jo te zgavruara) prej lidhjesh te aluminit,120,C76
1,DE - GJERMANIA,8471800000 - Njesi te tjera per kompjutera (ndryshe nga ato te specifikuara),2725,C84
1,GR - GREQIA,"7306619990 - Tuba me seksion katror ose drejtkendesh, te salduar, prej celiku jo inox, me trashesi muresh mbi 2mm",71255.77,C73
1,GR - GREQIA,"3925908000 - Materiale te tjera ndertimi, prej plastike, te pa specifikuar ndokund tjeter",2070.36,C39
1,HU - HUNGARIA,9403609000 - Mobilie te tjera prej druri,1570,C94
1,HU - HUNGARIA,"3921190000 - Pllaka, fleta, filma, etj., prej plastike celulare, prej plastikave te tjera te paspecifikuar me lart ne 39211x",22303.2,C39
1,IE - IRLANDA,"6204430000 - Fustane per gra dhe vajza, prej fibrave sintetike",4330,C62
1,IT - ITALIA,"8702101900 - Autobus (mbi dhjete persona), motor diesel, mbi 2500cm3, i perdorur",4500,C87
1,IT - ITALIA,"6402999100 - Mbathje te tjera kembesh me suprine prej plastike, dhe shuall gome ose plastike, me gjatesi te tabanit me pak se 24 cm",840,C64
1,IT - ITALIA,"3923900000 - Artikujt te tjere per mbajtjen apo paketimin e mallrave, prej plastike (te paspecifikuar me lart ne 3923)",10,C39
1,IT - ITALIA,"9403409000 - Mobilje te tjera kuzhine, prej druri",600,C94
1,KW - KUVAJTI,"6204430000 - Fustane per gra dhe vajza, prej fibrave sintetike",3475,C62
1,MK - Maqedonia e Veriut,7204499000 - Te tjera mbetje dhe kthime te tjera ferrike,964710.8,C72
1,MK - Maqedonia e Veriut,"7310100000 - Konteinere (depozita, fuci, bidone, etj.) prej gize dhe celiku, jo te pershtatura me pajisje mekanike apo termike, me kapacitet prej 50 l  deri 300 l",3366,C73
1,MK - Maqedonia e Veriut,0705110000 - Sallate marule laker (kokat e marules),1170,C07
1,MK - Maqedonia e Veriut,2202991999 - Te tjera  ,32276.3,C22
1,MK - Maqedonia e Veriut,"7214200000 - Shufra celiku jo te lidhur, te fraketuara, qe permbajne dhembezime, brazda, flanxha apo deformime te tjera te prodhuara gjate procesit te petezimit apo te perdredhura pas petezimit",6725.66,C72
1,MK - Maqedonia e Veriut,"6806100000 - Lesh zgjyre, lesh guri dhe leshra te ngjashme minerale (perfshire nderperzierjet e tyre), ne grumbull, fleta apo role",506.44,C68
1,MK - Maqedonia e Veriut,"2008119600 - Kikirike te pjekur, ne paketime me permbajtje deri 1kg",874.8,C20
1,MK - Maqedonia e Veriut,"3923101000 - Kutite, kasat, sendyqet dhe artikuj te ngjashem te plastikes, te formezuara apo pershtatura posaqerishte per bartjen apo paketimin e vafereve gjysem perques, maskave, apo rrjetave.",17716.62,C39
1,MK - Maqedonia e Veriut,"8708999700 - Te tjera pjese dhe plotesues per automjete, te ndryshme prej celiku te farketuar me stampim te mbyllur",1457.27,C87
1,MK - Maqedonia e Veriut,2804400000 - Oksigjen,2623.03,C28
1,MK - Maqedonia e Veriut,7404009100 - Prej lidhjeve baker - zink (tunxh),53876.4,C74
1,MK - Maqedonia e Veriut,"3925901000 - Pershtatesit dhe montueset per instalim te perhershem ne dyer, dritare, shkalle, mure apo pjese te tjera te nderteses",160.16,C39
1,MK - Maqedonia e Veriut,8420990000 - Te tjera,192,C84
1,MK - Maqedonia e Veriut,7616999000 - Artikuj te tjere prej alumini,12935.92,C76
1,MK - Maqedonia e Veriut,8301600000 - Pjeset per kyce (brava),51.66,C83
1,MK - Maqedonia e Veriut,1601009900 - Salcice (sausages) te tjera prej te brendshmeve te mishit,11600,C16
1,MK - Maqedonia e Veriut,"3214101000 - Stuko xhami, stuko transplatuese, cimento resini, perberjet stukuese dhe mastice te tjera",6.3,C32
1,MK - Maqedonia e Veriut,"8433209000 - Makinat te tjera kositese, pa motor, te destinuara per tu terhequr por jo nga nje traktor",1675,C84
1,MK - Maqedonia e Veriut,"6203199000 - Kostume per djem dhe burra, prej materialeve te tjera tekstile",1983.05,C62
1,MK - Maqedonia e Veriut,3923109000 - Te tjera,127.26,C39
1,MK - Maqedonia e Veriut,"7209279000 - Llamarine prej celiku jo te lidhur, jo e punuar pervec petezuar ne te ftohte, ne flete me gjeresi mbi 600mm, me trashesi mbi  0.5mm por me pak se 1mm, jo ne bobina",11187,C72
1,MK - Maqedonia e Veriut,7208540000 - Te nje trashesie prej me pak se 3 mm:,11894.7,C72
1,MK - Maqedonia e Veriut,3915908000 - Te tjera,7186.4,C39
1,MR - MAURITANIA,9401200000 - Ndenjese per mjetet e transportit rrugor,75,C94
1,MX - MEKSIKO,"6204499000 - Fustane per gra dhe vajza, prej materialeve te tjera tekstile",2214.64,C62
1,MD - MOLDAVIA,8443321090 - Printera qe lidhen me nje kompjuter ose ne rrjet,1620,C84
1,MC - MONAKO,8708299000 - Pjese dhe plotesuesi te tjere per trupat e automjeteve,634.61,C87
1,NL - HOLANDA,9033009000 - Te tjera,10,C90
1,NL - HOLANDA,8708299000 - Pjese dhe plotesuesi te tjere per trupat e automjeteve,5277.41,C87
1,NL - HOLANDA,7616999000 - Artikuj te tjere prej alumini,481.17,C76
1,NL - HOLANDA,4407129000 - Te tjera,41859,C44
1,NL - HOLANDA,7008008900 - Te tjera,10600,C70
1,NL - HOLANDA,7308909800 - Konstruksione te tjera,7000,C73
1,PL - POLONIA,"3923900000 - Artikujt te tjere per mbajtjen apo paketimin e mallrave, prej plastike (te paspecifikuar me lart ne 3923)",175,C39
1,PL - POLONIA,"4805938000 - Leter tjeter, qe peshon me shume se 225 g/m2, jo e prodhuar nga mbeturinat e letres",814.4,C48
1,RO - RUMANIA,1904209900 - Ushqimet e pergatitura prej fetezave te kokrrave te drithrave te tjere,16186.5,C19
1,XS - SERBIA,7306900000 - Te tjera,378759.66,C73
1,XS - SERBIA,"4805938000 - Leter tjeter, qe peshon me shume se 225 g/m2, jo e prodhuar nga mbeturinat e letres",880,C48
1,XS - SERBIA,"3925901000 - Pershtatesit dhe montueset per instalim te perhershem ne dyer, dritare, shkalle, mure apo pjese te tjera te nderteses",18348.9,C39
1,XS - SERBIA,4418298000 - Te tjera,3250,C44
1,XS - SERBIA,"8708999700 - Te tjera pjese dhe plotesues per automjete, te ndryshme prej celiku te farketuar me stampim te mbyllur",1818.5,C87
1,XS - SERBIA,1522009900 - Te tjera,1961,C15
1,XS - SERBIA,"1512199000 - Vaj ushqimor luledielli ose safflower, i perpunuar",7800,C15
1,XS - SERBIA,3302104000 - Te tjera,252,C33
1,XS - SERBIA,"1702305000 - Ne forme te pluhurit te bardhe kristaline,nese eshte apo jo e  aglomeruar",7962.5,C17
1,XS - SERBIA,"9703100000 - Skulpturat dhe statujat origjinale , nga cdo material",150,C97
1,XS - SERBIA,7604299000 - Profile (jo te zgavruara) prej lidhjesh te aluminit,1085.31,C76
1,XS - SERBIA,"3920102300 - Film polietilen, me trashesi 20 deri 40 mikrometra, me gravitet me pak se 0.94, per prodhimin e filmit foto rezistent perdorur ne prodhimin e gjysem percuesve apo lastrave te shtypit",20530.35,C39
1,XS - SERBIA,"7610909000 - Konstruksione te tjera, prej alumini (ndryshe nga dyer, dritare, ura, shtylla, etj.)",5200,C76
1,SI - SLLOVENIA,9403601000 - Mobilie prej druri te nje lloji te perdorura ne dhomen e ngrenies dhe ne dhomen e ndejes,2370,C94
1,SI - SLLOVENIA,8418610090 - Pompa te nxejtesise (ndryshe nga kondicioneret e ajrit),1852.17,C84
1,SI - SLLOVENIA,8705100000 - Makinat vinc,6700,C87
1,ES - SPANJA,"6204430000 - Fustane per gra dhe vajza, prej fibrave sintetike",1000,C62
1,SE - SUEDIA,"6204430000 - Fustane per gra dhe vajza, prej fibrave sintetike",20,C62
1,SE - SUEDIA,3401110000 - Sapun ne kallepe per perdorim tualeti (perfshire produktet mjeksore),14051.04,C34
1,SE - SUEDIA,"3401300000 - Produkte dhe preparate organike me larjen e lekures, ne forme lengu ose kremi dhe te ndertuara per shitje me pakice, qe permbajne ose jo sapun",4112.64,C34
1,SE - SUEDIA,"0904220000 - Speca Capsicum ose Pimenta, te shtypura ose te bluara",501.6,C09
1,SE - SUEDIA,"2008199900 - Bajame, festek dhe arra te papjekura, ne paketime me permbajtje deri 1kg",4922,C20
1,SE - SUEDIA,"0902300000 - Caj i zi (i fermentuar, qofte edhe pjeserisht) ne paketime deri 3kg",3362.4,C09
1,CH - ZVICRRA,9403609000 - Mobilie te tjera prej druri,337066.07,C94
1,CH - ZVICRRA,"9403409000 - Mobilje te tjera kuzhine, prej druri",123119.73,C94
1,CH - ZVICRRA,8516500000 - Furrat me mikrovale,3008,C85
1,CH - ZVICRRA,"9403890000 - Mobileje prej kallami, shelgu apo materiale te ngjashme",5062,C94
1,CH - ZVICRRA,8516710000 - Aparate per berjen e kafes ose cajit,130,C85
1,CH - ZVICRRA,"8418219100 - Frigorifer shtepiak, te tipit me kompresion, me kapaciteti deri 250 litra",1345,C84
1,CH - ZVICRRA,"9402100000 - Karriget e dentisteve, te berbereve apo te ngjashmet dhe pjeset e tyre",479,C94
1,CH - ZVICRRA,3923210090 - Thase dhe qese plastike (prej polimereve jo biodegraduese te etilenit),1885.25,C39
1,CH - ZVICRRA,"8708109000 - Amortizues (balestra) per atomjete, dhe pjeset e tyre",68,C87
1,CH - ZVICRRA,"6203433100 - Kominoshe me gjoksore dhe tiranta, per burra dhe djem, prej fibrave sintetike, prodhim industrial apo profesional",230,C62
1,CH - ZVICRRA,9405114090 - Projektuar per perdorim vetem me burime drite me diode qe leshon drite (LED):,744.35,C94
1,CH - ZVICRRA,"3214101000 - Stuko xhami, stuko transplatuese, cimento resini, perberjet stukuese dhe mastice te tjera",2250.66,C32
1,CH - ZVICRRA,8501330090 - Motore DC me nje dalje me teper se 75kW por jo me teper se 375kW,300,C85
1,CH - ZVICRRA,8516299900 - Ngrohes te tjere elektrike,60,C85
1,CH - ZVICRRA,"3916200000 - Shufra, shkopinj, ose profile, prej polimereve te vinil kloridit",1203.01,C39
1,CH - ZVICRRA,"7318290000 - Artkuj te tjere te pafiletueshem, pprej celiku (ndryshe nga rondelet percinat dhe gozhdat ose pykat)",8128.48,C73
1,CH - ZVICRRA,6803009000 - Te tjera,2404.2,C68
1,CH - ZVICRRA,"6303929000 - Perde prej fibrave sintetike, te endura",190,C63
1,CH - ZVICRRA,"6102309000 - Jakne me kapuc, jakne te lehta, xhaketa kunder eres dhe artikuj te ngjashem, te thurrura, per gra dhe vajza, prej fibrave te bera nga njerzit",23,C61
1,CH - ZVICRRA,6806900000 - Te tjera,41784.94,C68
1,CH - ZVICRRA,"6801000000 - Gure kalldremi, gur bordure dhe pllaka guri, prej guri natyral (perjashtuar eternitin - guret e rrasave)",560,C68
1,CH - ZVICRRA,8202100000 - Sharra dore,43.67,C82
1,CH - ZVICRRA,7208539000 - Te tjera,17180.45,C72
1,CH - ZVICRRA,"9405618000 - Shenjat e ndricimit, tabelat e ndricuara te emrave dhe te ngjashme:",540,C94
1,CH - ZVICRRA,"9403109800 - Mobilje te tjera metalike per zyra, me te larta se 80 cm",1200,C94
1,CH - ZVICRRA,"4819200000 - Kartone, kuti dhe baule qe palosen, prej letre apo karton jo - te korruguar",572.4,C48
1,CH - ZVICRRA,9031100000 - Makinat per balancimin e pjeseve mekanike,150,C90
1,CH - ZVICRRA,8708405000 - Nderrues shpejtesie (kutit transmisioni) per automjete,120,C87
1,CH - ZVICRRA,"8414510090 - Ventilatoret e tavolines, dyshemese, murit, dritares, tavanit apo catise, trupezuar me nje motor elektrik te nje fuqie qe nuk i kalon 125 W",900,C84
1,CH - ZVICRRA,4602900000 - Te tjera,8.91,C46
1,CH - ZVICRRA,"3820000090 - Preparatet anti-ngrirje dhe fluide te pergatitura per shkrirje akulli, ne konteiner deri 200 Litra",9696,C38
1,CH - ZVICRRA,"7616910000 - Veshje, grilla, rrjeta dhe gardhe, prej teli alumini",320,C76
1,CH - ZVICRRA,8509800000 - Pajisje elektroshtepiake me motor elektrik te vetkontrolluar (ndryshe nga griresit e ushqimit dhe shtrydhesit e frutave),1545,C85
1,CH - ZVICRRA,"0403909900 - Dhalle, e aromatizuar, me fruta, arra ose kakao, ne forme lengu, me yndyre mbi 6%",13184,C04
1,CH - ZVICRRA,"6802939000 - Granit i gdhendur, me peshe me pak se 10 kg",1260,C68
1,CH - ZVICRRA,4418110090 - Prej druri tropikal,4465,C44
1,CH - ZVICRRA,"4901100000 - Librat, broshurat dhe artikuj te tjere te ngjashem te shtypur, ne fleta te vetme, nese jane apo jo te palosura",26,C49
1,CH - ZVICRRA,"9403301900 - Mobilje te tjera druri per zyra, jo me te larta se 80cm",2600,C94
1,CH - ZVICRRA,"8215999000 - Artikuj te kuzhines ose tavolines (luge, pirunj, thuka e te ngjashme)",637.53,C82
1,CH - ZVICRRA,"8306100000 - Zilet, gonget dhe te ngjashmet e tyre",4.42,C83
1,CH - ZVICRRA,"8215103000 - Komplete artikujsh te zgjedhur (luge, pirunj, thika e artikuj te ngjashme kuzhine ose tavoline) prej celiku inox",9.61,C82
1,CH - ZVICRRA,8416208000 - Te tjera,500,C84
1,CH - ZVICRRA,"6303120000 - Perde prej fibrave sintetike, te thurura",96,C63
1,TR - TURQIA,"4802562000 - Leter ose karton, me peshe nga 40 g/cm2 deri 150 g/cm2, me format A4 (297mm x 210mm)",391.49,C48
1,TR - TURQIA,7404009900 - Te tjera,125139.85,C74
1,TR - TURQIA,"4010120000 - Rripat apo shirritat e konvejereve, te perforcuara vetem te perforcuar vetem me materiale tekstile",7630,C40
1,GB - MBRETERIA E BASHKUAR,"2007101000 - Recel (pergatitje te homogjenizuara) frutash, me nje permbajtje sheqeri me teper se 13%",2313.36,C20
1,GB - MBRETERIA E BASHKUAR,8205598000 - Vegla te tjera te dores (ndyrshe nga me lart ne 8520),100,C82
1,US - SHTETET E BASHKUARA,6505009000 - Kapele te tjera jo prej shajaku (ndryshe nga kasketat me strehe),6492.95,C65
1,US - SHTETET E BASHKUARA,6213900000 - Shami (mendile) prej materialeve te tjera tekstile,175,C62
1,US - SHTETET E BASHKUARA,6202900000 - Prej materialeve te tjera tekstile,7547.37,C62
1,US - SHTETET E BASHKUARA,"3925908000 - Materiale te tjera ndertimi, prej plastike, te pa specifikuar ndokund tjeter",9047.6,C39
1,US - SHTETET E BASHKUARA,"9401610000 - Ndenjese me skelet druri, te mobiluara",37174.72,C94
1,US - SHTETET E BASHKUARA,"6104320000 - Xhaketa te thurura, per gra dhe vajza, prej pambuku",10,C61
1,US - SHTETET E BASHKUARA,"6104590000 - Funde dhe funda-pantallon te thurura, per gra dhe vajza, prej materialeve te tjera tekstile",70,C61
1,ME - MALI I ZI,"3214900000 - Preparate jo refraktare siperfaqesore per fasada, mure te brendeshme, dysheme, tavane",26653.2,C32
1,ME - MALI I ZI,8517620090 - Aparatet radio - telegrafike apo radio - telefonike,403.91,C85
1,ME - MALI I ZI,8440109000 - Te tjera,143.96,C84
1,ME - MALI I ZI,"4811900000 - Leter tjeter, karton, mbushje celulozike dhe tekstil prej fibrave celulozike  te tjera",2097.6,C48
1,ME - MALI I ZI,"8305900000 - Te tjera, perfshire pjeset",205.74,C83
1,ME - MALI I ZI,"4821101000 - Etiketa prej letre apo kartoni te te gjitha llojeve, te shtypura, vetengjitese",183.15,C48
1,ME - MALI I ZI,7228109000 - Te tjera,140447.69,C72
1,ME - MALI I ZI,2202991199 - Te tjera  ,2129.6,C22
1,ME - MALI I ZI,8432399000 - Plantuesit dhe transplantuesit,820,C84
1,ME - MALI I ZI,7306900000 - Te tjera,45595.7,C73
1,ME - MALI I ZI,"3925200000 - Dyer, dritare dhe skelete te tyre, dhe pragje per dyert",3255,C39
1,ME - MALI I ZI,9603409000 - Mbushjet dhe rolete e bojrave,221.31,C96
1,ME - MALI I ZI,8202100000 - Sharra dore,57.71,C82
1,ME - MALI I ZI,"4016930090 - Rondelet, guarnicionet dhe vuloses te tjere prej gome",170.85,C40
1,ME - MALI I ZI,8504408290 - Reflektues (rectifiers),1730.71,C85
1,ME - MALI I ZI,"8422190000 - Makinat per larjen e pjatave, te tipit jo shtepiak",950,C84
1,ME - MALI I ZI,"8544429000 - Percjellesa elektrike, per voltazh qe nuk e kalon 1000 V, te pershtatur me lidhesa, jo per perdorim ne telekomunikacione",43.86,C85
2,AL - SHQIPERI,"0401201900 - Qumesht, jo i koncentruar, pa shtesa embelsuese, me yndyre mbi 1 deri ne 3 %, ne paketime me permbajtje neto mbi dy litra",6707.52,C04
2,AL - SHQIPERI,"9404909000 - Jorgane dhe jasteke, ndryshe nga ata te mbushur me pupla apo me push",72791.93,C94
2,AL - SHQIPERI,"3920208000 - Film prej polimereve te propilenit, me trashesi me shume se 0.10mm",3414,C39
2,AL - SHQIPERI,1206009100 - Pa levozhge; ne levozhge me viza gri dhe te bardhe,1783.68,C12
2,AL - SHQIPERI,7019190000 - Te tjera,3672,C70
2,AL - SHQIPERI,8438500000 - Makineri per perpunimin e mishit te kafsheve apo mishit te shpendeve,2250,C84
2,AL - SHQIPERI,4418199000 - Te tjera,7878.34,C44
2,AL - SHQIPERI,4407999000 - Te tjera,3360,C44
2,AL - SHQIPERI,"0201209000 - Mish gjedhi i fresket (ose i ftohur), prerje me kocka, te ndyshme nga Cereket",22003.2,C02
2,AL - SHQIPERI,4704290000 - Jo halore,1009.8,C47
2,AL - SHQIPERI,"6802230000 - Granit, thjesht i prere",7862.08,C68
2,AL - SHQIPERI,3401110000 - Sapun ne kallepe per perdorim tualeti (perfshire produktet mjeksore),85447.38,C34
2,AL - SHQIPERI,"7306619990 - Tuba me seksion katror ose drejtkendesh, te salduar, prej celiku jo inox, me trashesi muresh mbi 2mm",30096.88,C73
2,AL - SHQIPERI,"2001100000 - Kastraveca dhe kastraveca te vegjel, te konservuar",31.89,C20
2,AL - SHQIPERI,"6304990000 - Artikuj te tjere mobilues (ndryshe nga to te  9404), jo te thurura, prej materialeve te tjera tekstile",310,C63
2,AL - SHQIPERI,"3924900000 - Artikuj shtepiake, te higjenes dhe tualetit, prej plastike",2727.71,C39
2,AL - SHQIPERI,2202991999 - Te tjera  ,22962.82,C22
2,AL - SHQIPERI,9004109100 - Syze dielli me lente plastike,3977,C90
2,AL - SHQIPERI,"8483908190 - Rrota te dhembezuara dhe elemente te tjere transmisioni, pre gize ose celiku te derdhur",474.96,C84
2,AL - SHQIPERI,"4802562000 - Leter ose karton, me peshe nga 40 g/cm2 deri 150 g/cm2, me format A4 (297mm x 210mm)",37960,C48
2,AL - SHQIPERI,7326200090 - Artikuj prej telit te hekurit apo te ceikut ,32.45,C73
2,AL - SHQIPERI,4407219900 - Te tjera,3648.07,C44
2,AL - SHQIPERI,2208202800 - Te tjera,51300,C22
2,AL - SHQIPERI,4415209000 - Paleta te tjera prej druri,855,C44
2,AL - SHQIPERI,"2009909800 - Perzierje te lengjeve te frutave jo tropikale, me vlere Brix jo me te madhe se 67, me vlere jo me te madhe se 30 Euro/100kg, pa sheqer shtese",3888,C20
2,AL - SHQIPERI,8205598000 - Vegla te tjera te dores (ndyrshe nga me lart ne 8520),1427.53,C82
2,AL - SHQIPERI,6805100000 - Mbi nje baze vetem te pelhurave tekstile te endura,1178.92,C68
2,AL - SHQIPERI,"7318129000 - Vida prej celiku, per dru (jo te medhaja)",3660.09,C73
2,AL - SHQIPERI,"8205591000 - Vegla per muratoret, formedhenesit, punuesit e cimentos, bojaxhinjte dhe plasterifikuesit",128.63,C82
2,AL - SHQIPERI,"8467229000 - Sharre elektrike dore, ndryshe nga ato me zinxhir apo me disk",829.83,C84
2,AL - SHQIPERI,7318230000 - Percina prej celiku,391.83,C73
2,AL - SHQIPERI,"4811419000 - Leter dhe karton i gomuar vetngjites, me gjeresi qe e kalon 10 cm",9274.14,C48
2,AL - SHQIPERI,"7308400000 - Pajisjet per skela, veshje me derrasa, per mbeshtetjet dhe mbeshtetje gropash minerare",69778.53,C73
2,AL - SHQIPERI,3907300000 - Rezina epokside,3700,C39
2,AL - SHQIPERI,"1905329900 - Waffles ose wafera, te tjera, jo te veshura, qofte edhe pjeserisht, me cokollate apo pergatitje te tjera qe permbajne kakao,",39.89,C19
2,AL - SHQIPERI,"6403999600 - Mbadhje kembesh per burra, me syprine prej lekure dhe shuall prej gome ose plastike, me taban mbi 24cm",354.8,C64
2,AL - SHQIPERI,"8507102090 - Akumulatoret elektrike acid-plumbi, per ndezjen e motoreve me piston, me elektrolit leng",10199.27,C85
2,AL - SHQIPERI,"8708939000 - Xhunto (llamella) dhe pjese te tyre, per automjete",2281.97,C87
2,AL - SHQIPERI,8417209000 - Te tjera,835,C84
2,AL - SHQIPERI,3920510000 - Film prej poli (metakrilat metili),205.92,C39
2,AL - SHQIPERI,4911109000 - Materiale tregtare reklamuese te ndryshme nga katallogjet tregtare,420,C49
2,AL - SHQIPERI,"8431498000 - Pjese te tjera per makinerite e krereve 8426, 8429 apo 8430, jo prej gize e derdhur apo celiku te derdhur",4000,C84
2,AL - SHQIPERI,7315119000 - Te tjera,3290,C73
2,AL - SHQIPERI,"6204499000 - Fustane per gra dhe vajza, prej materialeve te tjera tekstile",1520,C62
2,AL - SHQIPERI,"8427101000 - Mjete ngritese pirun me motor elektrik, me nje lartesi ngritjeje 1 m apo me shume",4910,C84
2,AL - SHQIPERI,4823691000 - Tabaka dhe pjata prej letre ose kartoni,124.7,C48
2,AL - SHQIPERI,1208100000 - Prej kokrrave te sojes,776.25,C12
2,AL - SHQIPERI,2804400000 - Oksigjen,281.78,C28
2,AL - SHQIPERI,8425410000 - Sistemet me krike ngrites te bashkendertuar te nje tipi te perdorur ne garazhe,13800,C84
2,AL - SHQIPERI,2918140000 - Acid citrik,18550,C29
2,AL - SHQIPERI,"3004900000 - Medikamente, te dozuar per shitje me pakice, te tjera",40818.44,C30
2,AL - SHQIPERI,9033009000 - Te tjera,40,C90
2,AL - SHQIPERI,9503009900 - Lodra te tjera jo prej plastike,184,C95
2,AL - SHQIPERI,8516601000 - Pajisje gatimi elektrike (te trupezuar me te pakten nje furre dhe nje pllake),351,C85
2,AU - AUSTRALIA,"6204499000 - Fustane per gra dhe vajza, prej materialeve te tjera tekstile",8459.37,C62
2,AT - AUSTRIA,2618000000 - Zgjyra te granuluara (rere zgjyre) te dale nga perpunimi i hekurit dhe celikut,40080.48,C26
2,AT - AUSTRIA,2005998000 - Zarzavate te tjera,9504,C20
2,AT - AUSTRIA,"6808000000 - Panelet, shtresat, pllakat, blloqet dhe artikuj te ngjashem prej fibrave vegjetale, prej kashte apo prej copave, ashklave, pluhurit, ciflave apo mbetjeve te tjera, te drurit, te aglomeruar me cimento, allci apo me lidhes te tjere minerale",6356.72,C68
2,AT - AUSTRIA,"2008119600 - Kikirike te pjekur, ne paketime me permbajtje deri 1kg",1062.44,C20
2,AT - AUSTRIA,"6204499000 - Fustane per gra dhe vajza, prej materialeve te tjera tekstile",1748.4,C62
2,AT - AUSTRIA,"2009909800 - Perzierje te lengjeve te frutave jo tropikale, me vlere Brix jo me te madhe se 67, me vlere jo me te madhe se 30 Euro/100kg, pa sheqer shtese",1658.88,C20
2,BE - BELGJIKA,"7308300000 - Dyer, dritare dhe skeletet e tyre dhe pragjet per dyert",820,C73
2,BE - BELGJIKA,"5407530000 - Pelhura qe permbajne ndaj peshes 85% apo shume filamente prej poliesteri te teksturuar, prej fijeve te ngjyrave te ndryshme",6.2,C54
2,BE - BELGJIKA,7308909800 - Konstruksione te tjera,1430,C73
2,BE - BELGJIKA,"9404299000 - Dysheke prej materialesh te ndryshme nga goma apo plastike, pa susta brenda",1960,C94
2,BE - BELGJIKA,"8704229900 - Automjet transporti mallrash, me motor diezel, me peshe mbajtese mbi 5Ton deri 20Ton, te perdorura",2000,C87
2,BA - BOSNIA DHE HERCEGOVINA,2202100000 - Pije freskuese (uje me shtesa embelsuese dhe aromatizuese),32468.19,C22
2,BA - BOSNIA DHE HERCEGOVINA,"3920108900 - Film tjeter polietileni, me trashesi mbi 125 mikrometra",40111.5,C39
2,BG - BULLGARIA,4415202000 - Paleta (paleta te sheshta ose qafore) prej druri,3342.84,C44
2,BG - BULLGARIA,"6204430000 - Fustane per gra dhe vajza, prej fibrave sintetike",1190,C62
2,BG - BULLGARIA,"9404909000 - Jorgane dhe jasteke, ndryshe nga ata te mbushur me pupla apo me push",99415.45,C94
2,CA - KANADA,6006900000 - Te tjera,30,C60
2,HR - KROACIA,"2204219700 - Vere e bardhe, nga jashte BE, jo nga ndonje varietet i caktuar rrushi",44991.24,C22
2,HR - KROACIA,7308909800 - Konstruksione te tjera,2661.8,C73
2,HR - KROACIA,3926909790 - Artikuj te tjere prej plastike,47,C39
2,HR - KROACIA,2204218100 - Vere e bardhe nga varietet rrushi i caktuar,14321.08,C22
2,HR - KROACIA,"6204430000 - Fustane per gra dhe vajza, prej fibrave sintetike",520,C62
2,HR - KROACIA,"3920102400 - Film polietileni, me trashesi me pak se 125 mikrometra, me gravited me pak se 0.94, i terhequr, jo i shtypur",6199.88,C39
2,HR - KROACIA,"3921110000 - Pllaka, fleta, filma, etj., prej plastike celulare, prej polimereve te stirenit",16952.16,C39
2,HR - KROACIA,2005208000 - Patate te pergatitura ne forma te tjera,10830.58,C20
2,HR - KROACIA,7212200000 - Elektrolitisht te pllakezuara apo te veshura me zink,48722.86,C72
2,HR - KROACIA,7019610000 - Pelhura te endura  te rovings,85257,C70
2,EG - EGJIPTI,"8708505500 - Pjese per boshte drejtuese dhe jo drejtuese per automjete, prej celiku te farketuar me stampim te mbyllur",1850,C87
2,EG - EGJIPTI,"6204430000 - Fustane per gra dhe vajza, prej fibrave sintetike",800,C62
2,FR - FRANCA,"7610100000 - Dyer, dritare dhe skeletet e tyre dhe pragjet per dyer, prej alumini",7999,C76
2,FR - FRANCA,3926909790 - Artikuj te tjere prej plastike,90,C39
2,FR - FRANCA,"7005213000 - Qelq jo i armuar, jo i tejdukshem (ngjyrosur, opak, shkelqyer, smeriluar), me trashesi mbi 3,5 mm por deri 4,5 mm",110,C70
2,FR - FRANCA,"4819300000 - Thaset dhe cantat, qe kane nje baze prej nje gjeresie 40 cm apo me shume",12170.39,C48
2,FR - FRANCA,7326909800 - Artikuj te tjere prej gize apo celiku,2350,C73
2,FR - FRANCA,"8418290000 - Frigorifer shtepiak, ndryshe nga ato te tipit me kompresion",170,C84
2,FR - FRANCA,"8302415000 - Mbajtese metalike, pajisje te tjera dhe artikuj te ngjashem te pershtatshem per tu perdorur ne ndertesa, er dritare dhe dritare Franceze",50,C83
2,GE - GJEORGJIA,"6204499000 - Fustane per gra dhe vajza, prej materialeve te tjera tekstile",437.94,C62
2,DE - GJERMANIA,9403609000 - Mobilie te tjera prej druri,255681.63,C94
2,DE - GJERMANIA,9403500000 - Mobilie prej druri per dhome gjumi,73060.32,C94
